,r,lr,lora_alpha,model_size,score,epoch,multi,gen,mmlu,Abstract (target),Introduction (target),Introduction-multi (target),Conclusion (target),Abstract (irrelevant 1),Introduction (irrelevant 1),Introduction-multi (irrelevant 1),Conclusion (irrelevant 1),Introduction (irrelevant 2),Total texts,Total instructions,MMLU,LoRA layers
1134,37,4.369984239574605e-05,385,7,0.13067526824236186,5,0.8429752066115702,0.13067526824236186,0.18,11,194,645,121,46,101,5319,98,14,6742,175,18,4
174,61,3.638401032794445e-05,1010,7,0.06286645430934344,5,0.628099173553719,0.06286645430934344,0.26,8,192,591,500,3,7163,1,1,74,8563,3,27,4
1183,60,8.765969169041082e-05,690,7,0.1484633262811955,5,0.9504132231404959,0.1484633262811955,0.22,26,225,312,64,8,156,343,20,7,1697,532,4,4
122,32,1.0808243571215033e-07,643,7,0.11941014492327218,5,0.768595041322314,0.11941014492327218,0.28,2,54,161,2,15,1,2,8,2,251,2,2,8
1055,33,6.140274159616742e-05,493,7,0.11846073990722118,5,0.9504132231404959,0.11846073990722118,0.24,21,121,550,54,14,583,1419,50,16,4180,1342,10,4
175,61,3.638401032794445e-05,1010,7,0.08618961256838746,6,0.628099173553719,0.08618961256838746,0.16,8,192,591,500,3,7163,1,1,74,8563,3,27,4
1125,45,6.947985582249568e-05,491,7,0.12268296538565504,5,0.9256198347107438,0.12268296538565504,0.18,13,157,496,110,30,237,2366,63,12,4148,637,27,4
215,50,2.175508880296903e-05,470,7,0.11136124906134685,5,0.7272727272727273,0.11136124906134685,0.22,27,189,317,137,30,390,1610,11,23,2790,11,45,4
1193,60,8.776183539159358e-05,592,7,0.1274697058563278,5,0.9504132231404959,0.1274697058563278,0.28,28,190,295,57,8,365,2722,20,7,4318,622,4,4
1242,76,4.539328164869687e-05,1022,7,0.12775459918463938,5,0.9421487603305785,0.12775459918463938,0.32,23,164,194,53,13,171,453,33,15,1584,388,77,4
1108,39,5.3473347783857974e-05,414,7,0.13169645545274253,6,0.8347107438016529,0.13169645545274253,0.42,14,132,30,139,25,196,1827,40,64,2680,196,17,4
1159,32,4.79051687511362e-05,410,7,0.13593693971011211,5,0.9256198347107438,0.13593693971011211,0.42,16,150,443,74,9,210,821,159,10,2561,664,5,4
1203,66,9.994421736860081e-05,845,7,0.11479056104932124,5,0.9504132231404959,0.11479056104932124,0.24,32,221,244,50,6,551,2217,22,5,4562,1211,3,4
1265,137,9.919657285974157e-05,497,7,0.1314141455661301,4,0.9008264462809917,0.1314141455661301,0.28,24,180,443,33,10,136,232,22,12,2072,976,4,4
1035,36,9.716568231000396e-05,551,7,0.13188461154826805,5,0.9256198347107438,0.13188461154826805,0.36,16,203,518,86,23,278,1843,39,19,3571,541,5,4
1107,39,5.3473347783857974e-05,414,7,0.1294256250762274,5,0.8512396694214877,0.1294256250762274,0.3,14,132,30,139,25,196,1827,40,64,2680,196,17,4
865,51,6.50865918329717e-05,440,7,0.12336629943106625,7,0.8512396694214877,0.12336629943106625,0.26,19,98,203,215,24,144,591,15,26,1491,144,12,4
434,51,6.625440506563047e-05,347,7,0.12275748109848239,4,0.7520661157024794,0.12275748109848239,0.22,16,218,716,95,59,134,2703,46,1,4053,46,19,4
445,45,3.8716750346660416e-05,321,7,0.13041816960151126,4,0.8181818181818182,0.13041816960151126,0.32,14,248,647,131,56,105,4166,115,3,5660,168,7,4
420,76,1.275676526834512e-07,184,7,0.1079606668301825,7,0.7024793388429752,0.1079606668301825,0.28,4,56,157,2,23,1,2,8,129145,129403,2,3,8
1150,48,7.294924154582415e-05,338,7,0.13438279847180015,4,0.9090909090909091,0.13438279847180015,0.24,15,169,654,91,16,130,1020,55,21,2421,235,15,4
131,91,4.506504760742117e-06,403,7,0.10818327205649879,4,0.743801652892562,0.10818327205649879,0.32,3,84,742,15,1,26,17,1,1,897,6,1,4
854,51,5.197044738916898e-05,409,7,0.1230724147193743,4,0.9338842975206612,0.1230724147193743,0.28,15,111,407,134,18,170,1793,43,53,3094,336,14,4
780,34,8.794087373176828e-05,473,7,0.11748182529732785,4,0.9421487603305785,0.11748182529732785,0.34,14,95,307,242,11,310,2602,58,9,3991,339,4,4
789,35,8.523693483699226e-05,438,7,0.11794363299546086,4,0.9338842975206612,0.11794363299546086,0.24,10,178,409,262,21,393,2513,37,13,4363,522,5,4
427,57,6.880576287793598e-05,392,7,0.11458052501464908,4,0.8181818181818182,0.11458052501464908,0.22,8,186,522,219,77,2,11301,110,3,12548,108,12,4
828,40,9.672222420464882e-05,466,7,0.12649498400655967,4,0.9338842975206612,0.12649498400655967,0.32,16,218,475,359,9,304,8228,24,37,10097,424,3,4
451,37,8.666639562167691e-05,322,7,0.12239587794946043,4,0.9008264462809917,0.12239587794946043,0.24,12,139,455,121,103,121,5268,117,7,6636,279,14,4
104,32,1.2134333132351766e-07,180,7,0.12064154901829122,4,0.7355371900826446,0.12064154901829122,0.36,4,248,737,2,22,1,2,2,2,1024,2,2,8
1124,45,6.947985582249568e-05,491,7,0.13017806064823068,4,0.9504132231404959,0.13017806064823068,0.18,13,157,496,110,30,237,2366,63,12,4148,637,27,4
822,42,5.978128654869109e-05,480,7,0.13555486213170112,7,0.9008264462809917,0.13555486213170112,0.22,13,206,539,193,12,244,1347,47,38,2952,303,10,4
142,54,3.674227742063916e-07,328,7,0.11355610302319848,4,0.8677685950413223,0.11355610302319848,0.32,35,109,508,213,24,7,110,75,1,2250,406,762,8
494,52,2.1662346160865584e-05,829,7,0.11100346900879386,4,0.7355371900826446,0.11100346900879386,0.28,27,184,513,169,3,724,210,3,69763,71674,75,3,4
899,48,5.5779649416257474e-05,339,7,0.1404407640843405,7,0.8925619834710744,0.1404407640843405,0.2,15,167,591,89,10,316,1038,53,21,2583,240,43,4
466,32,2.918716937456647e-05,615,7,0.0002349072116513977,4,0.24793388429752067,0.0002349072116513977,0.26,13,48,158,2,7,1,1,11,67388,67633,2,2,8
1045,38,7.577915077460234e-05,535,7,0.11298024575852254,5,0.9421487603305785,0.11298024575852254,0.3,8,208,435,101,20,431,4093,84,23,6270,861,6,4
1072,38,9.709727427391945e-05,491,7,0.13986922478930963,5,0.9504132231404959,0.13986922478930963,0.32,7,218,476,215,17,259,1495,46,46,3199,417,3,4
132,91,4.506504760742117e-06,403,7,0.09840211199968298,5,0.7355371900826446,0.09840211199968298,0.32,3,84,742,15,1,26,17,1,1,897,6,1,4
1117,51,6.281062003838297e-05,451,7,0.12780374501659733,5,0.8181818181818182,0.12780374501659733,0.28,18,113,402,223,19,196,647,15,53,1841,141,14,4
1232,52,5.805118170043198e-05,631,7,0.13543671333132895,5,0.9256198347107438,0.13543671333132895,0.22,38,200,181,62,11,408,340,28,11,1797,515,3,4
1099,45,5.5587270381092984e-05,422,7,0.145047024711259,5,0.9008264462809917,0.145047024711259,0.2,14,153,521,130,25,208,1572,38,26,3014,313,14,4
160,104,9.78648028368365e-06,838,7,0.12170885359640665,5,0.6859504132231405,0.12170885359640665,0.26,63,187,475,113,13,827,364,3,13,2077,7,12,4
228,79,6.009202156948913e-05,615,7,0.13711531465578863,5,0.7603305785123967,0.13711531465578863,0.34,50,146,451,168,92,178,826,62,5,2006,22,6,4
1212,71,6.808945637686546e-05,808,7,0.13324002146219993,5,0.9421487603305785,0.13324002146219993,0.34,30,249,222,37,6,954,241,26,5,2212,436,6,4
143,54,3.674227742063916e-07,328,7,0.11129264251624618,5,0.859504132231405,0.11129264251624618,0.3,35,109,508,213,24,7,110,75,1,2250,406,762,8
1222,59,1.4336478180890398e-05,875,7,0.11378635478314061,5,0.8925619834710744,0.11378635478314061,0.26,28,208,269,76,8,692,180,19,7,2347,858,2,8
884,41,3.4326586337998305e-05,502,7,0.1318890094964841,2,0.8925619834710744,0.1318890094964841,0.32,9,133,99,170,13,299,1219,31,31,2322,307,11,4
1245,76,4.539328164869687e-05,1022,7,0.1388675031920855,8,0.9090909090909091,0.1388675031920855,0.28,23,164,194,53,13,171,453,33,15,1584,388,77,4
940,62,9.949379408647471e-05,775,7,0.13193098744739432,2,0.9421487603305785,0.13193098744739432,0.24,26,227,380,57,8,373,2725,20,8,4388,560,4,4
1179,60,8.765969169041082e-05,690,7,0.1353946035548469,1,0.9586776859504132,0.1353946035548469,0.12,26,225,312,64,8,156,343,20,7,1697,532,4,4
17,192,0.00012504164029894833,40,7,0.04596928688762221,1,0.7024793388429752,0.04596928688762221,0.38,12,16,16,517,6631,411,7,117,4,10816,12,3073,8
833,40,9.672222420464882e-05,466,7,0.12264441190559278,9,0.9338842975206612,0.12264441190559278,0.36,16,218,475,359,9,304,8228,24,37,10097,424,3,4
432,51,6.625440506563047e-05,347,7,0.11283843203111132,2,0.7520661157024794,0.11283843203111132,0.2,16,218,716,95,59,134,2703,46,1,4053,46,19,4
849,46,5.439465101489791e-05,416,7,0.1383757470649796,9,0.8677685950413223,0.1383757470649796,0.26,14,138,541,123,10,218,1927,17,27,3228,197,16,4
415,76,1.275676526834512e-07,184,7,0.10552116434927244,2,0.6942148760330579,0.10552116434927244,0.36,4,56,157,2,23,1,2,8,129145,129403,2,3,8
262,86,1.962569274461404e-05,543,7,0.11695676861764225,1,0.8099173553719008,0.11695676861764225,0.24,37,221,603,166,66,120,1077,51,5,2396,45,5,4
835,34,7.999783655742072e-05,526,7,0.1318418952387369,2,0.8925619834710744,0.1318418952387369,0.24,9,176,629,151,6,114,3109,62,18,4527,232,21,4
461,38,1.1130269009705853e-06,262,7,0.11328643047937963,2,0.743801652892562,0.11328643047937963,0.3,1,121,490,9,2,3,3,2,6,671,25,9,4
484,74,4.209501475124551e-07,323,7,0.11334412119270498,2,0.7933884297520661,0.11334412119270498,0.3,9,151,156,59,1,7,8,7,41,1224,385,400,8
842,46,5.439465101489791e-05,416,7,0.12401432340427672,2,0.9090909090909091,0.12401432340427672,0.2,14,138,541,123,10,218,1927,17,27,3228,197,16,4
891,41,3.4326586337998305e-05,502,7,0.12234402714941262,9,0.9008264462809917,0.12234402714941262,0.24,9,133,99,170,13,299,1219,31,31,2322,307,11,4
486,54,3.807154692448701e-05,759,7,0.12973293718961967,2,0.7272727272727273,0.12973293718961967,0.34,30,110,489,241,4,76,68,4,3,1044,15,4,4
797,39,7.200172055333263e-05,355,7,0.12835608155088898,2,0.9669421487603306,0.12835608155088898,0.22,8,141,249,99,27,466,967,90,7,2879,819,6,4
443,45,3.8716750346660416e-05,321,7,0.12607182547045145,2,0.8264462809917356,0.12607182547045145,0.24,14,248,647,131,56,105,4166,115,3,5660,168,7,4
909,55,5.7353334466313794e-05,415,7,0.129674894130394,9,0.8429752066115702,0.129674894130394,0.28,16,148,435,73,9,193,825,158,22,2091,207,5,4
412,44,2.848734333802115e-05,385,7,0.12811387851074305,2,0.8760330578512396,0.12811387851074305,0.2,9,163,311,151,33,206,2309,54,9,3436,181,10,4
1165,43,7.085405845596131e-05,304,7,0.1314130802654972,2,0.8925619834710744,0.1314130802654972,0.24,13,197,489,115,43,443,1569,81,8,3345,380,7,4
868,45,6.432081051153156e-05,479,7,0.12244640400778604,2,0.9256198347107438,0.12244640400778604,0.24,13,159,507,104,20,236,2441,58,52,4252,634,28,4
267,59,3.096112393373027e-05,669,7,0.12482680305164695,1,0.768595041322314,0.12482680305164695,0.28,25,214,722,184,46,151,858,36,5,2286,36,9,4
1003,65,8.701828607706614e-05,195,7,0.12664466484614342,1,0.9586776859504132,0.12664466484614342,0.22,19,174,428,70,7,344,270,48,6,2039,669,4,4
918,34,6.88410363997523e-05,315,7,0.122044141072137,9,0.9338842975206612,0.122044141072137,0.32,13,201,463,131,23,446,1650,77,9,3384,367,4,4
272,58,4.5567036003371575e-05,692,7,0.12823079028906878,1,0.7107438016528925,0.12823079028906878,0.22,26,250,546,109,38,165,891,30,2,2096,29,10,4
170,61,3.638401032794445e-05,1010,7,0.04239837002409392,1,0.5454545454545454,0.04239837002409392,0.4,8,192,591,500,3,7163,1,1,74,8563,3,27,4
437,39,8.246599955238309e-05,439,7,0.1400809133821993,2,0.8347107438016529,0.1400809133821993,0.22,13,245,656,147,45,82,3461,63,4,4908,182,10,4
824,42,5.978128654869109e-05,480,7,0.1293575687808564,9,0.9008264462809917,0.1293575687808564,0.26,13,206,539,193,12,244,1347,47,38,2952,303,10,4
1237,49,6.0576730116993384e-05,744,7,0.12171054225217753,1,0.9173553719008265,0.12171054225217753,0.18,22,3,128,84,10,285,112,9,10,1072,402,7,4
1147,48,7.294924154582415e-05,338,7,0.13145431508049532,1,0.9421487603305785,0.13145431508049532,0.14,15,169,654,91,16,130,1020,55,21,2421,235,15,4
9,66,0.00013703775172965656,335,7,0.11385425092610209,1,0.9421487603305785,0.11385425092610209,0.14,1,192,23,79,14,3177,4447,2,46,8499,510,8,4
252,59,4.6139557660179766e-05,948,7,0.1238642870300926,1,0.8099173553719008,0.1238642870300926,0.24,10,71,255,105,91,499,343,303,10,1738,43,8,4
975,72,7.08673955426682e-05,844,7,0.1495137851909043,9,0.9173553719008265,0.1495137851909043,0.34,30,224,227,40,8,735,183,18,4,2277,803,5,4
8,54,8.188416331908772e-05,428,7,0.0,1,0.256198347107438,0.0,0.12,1,197,5,828,60,23357,3,2,8384,32953,14,102,8
1155,32,4.79051687511362e-05,410,7,0.13403127877869772,1,0.9338842975206612,0.13403127877869772,0.3,16,150,443,74,9,210,821,159,10,2561,664,5,4
181,68,3.0989714394906104e-05,782,7,0.12606439149199278,1,0.7272727272727273,0.12606439149199278,0.28,6,174,316,40,17,220,664,3,6,1468,19,3,4
1228,52,5.805118170043198e-05,631,7,0.12172182812970543,1,0.9256198347107438,0.12172182812970543,0.32,38,200,181,62,11,408,340,28,11,1797,515,3,4
804,39,7.200172055333263e-05,355,7,0.1230330673199297,9,0.9504132231404959,0.1230330673199297,0.28,8,141,249,99,27,466,967,90,7,2879,819,6,4
184,62,2.231757602322079e-05,576,7,0.12790792883047056,1,0.8016528925619835,0.12790792883047056,0.3,12,243,739,144,19,164,1443,36,6,2856,47,3,4
4,65,9.088370143553302e-05,680,7,0.06242303550518263,1,0.6528925619834711,0.06242303550518263,0.26,45,35,1,1,7,2,937,4,23647,25045,17,349,4
100,45,1.8781393530618962e-05,262,7,0.11466472215116774,1,0.7603305785123967,0.11466472215116774,0.24,1,135,364,7,2,3,5,3,8,565,30,7,4
1218,59,1.4336478180890398e-05,875,7,0.12350543488338332,1,0.9173553719008265,0.12350543488338332,0.24,28,208,269,76,8,692,180,19,7,2347,858,2,8
255,70,3.062723988369653e-05,614,7,0.11083724781308063,1,0.6776859504132231,0.11083724781308063,0.28,17,132,741,1,132,45,1074,83,3,2242,12,2,4
187,63,2.4846160972809164e-05,558,7,0.12152099396557413,1,0.7355371900826446,0.12152099396557413,0.32,25,218,735,166,63,155,1169,39,5,2623,43,5,4
101,32,1.2134333132351766e-07,180,7,0.1135010253912257,1,0.743801652892562,0.1135010253912257,0.36,4,248,737,2,22,1,2,2,2,1024,2,2,8
1208,71,6.808945637686546e-05,808,7,0.12232872390833188,1,0.9338842975206612,0.12232872390833188,0.32,30,249,222,37,6,954,241,26,5,2212,436,6,4
177,49,1.0234353228435351e-05,487,7,0.10715431112562353,1,0.7107438016528925,0.10715431112562353,0.28,7,64,354,80,9,693,259,2,15,1497,9,5,4
1262,137,9.919657285974157e-05,497,7,0.1272550019937426,1,0.9421487603305785,0.1272550019937426,0.3,24,180,443,33,10,136,232,22,12,2072,976,4,4
1137,41,8.472449108098993e-05,365,7,0.13119437540551113,1,0.9256198347107438,0.13119437540551113,0.3,9,131,171,165,11,333,1338,32,33,2696,464,9,4
814,32,7.147205330870883e-05,536,7,0.1323974967853557,9,0.9421487603305785,0.1323974967853557,0.2,21,120,563,76,15,252,4018,22,23,6030,909,11,4
256,49,7.717799002337292e-05,417,7,0.1190303244649817,1,0.8347107438016529,0.1190303244649817,0.26,6,173,438,157,28,237,6761,57,21,7959,80,1,4
21,218,0.00016415076202959075,138,7,0.11944020446381509,1,0.9338842975206612,0.11944020446381509,0.3,1,2,434,81,68,1,67,51,1827,5285,2748,5,4
1013,160,7.763387325885312e-05,470,7,0.1298157435714293,1,0.9256198347107438,0.1298157435714293,0.32,23,248,430,34,5,339,3752,23,13,5494,623,4,4
300,49,9.926452562022466e-05,395,7,0.1278489401661769,1,0.8925619834710744,0.1278489401661769,0.3,15,212,446,71,38,93,1270,46,1,2415,215,8,4
807,32,7.147205330870883e-05,536,7,0.13431403966946573,2,0.9338842975206612,0.13431403966946573,0.26,21,120,563,76,15,252,4018,22,23,6030,909,11,4
1156,32,4.79051687511362e-05,410,7,0.1215432471770194,2,0.9090909090909091,0.1215432471770194,0.24,16,150,443,74,9,210,821,159,10,2561,664,5,4
287,40,4.8717204210639726e-05,303,7,0.1170329272684059,1,0.8677685950413223,0.1170329272684059,0.22,18,242,406,83,67,22,1621,17,2,2669,184,7,4
834,34,7.999783655742072e-05,526,7,0.12865981521161718,1,0.8760330578512396,0.12865981521161718,0.2,9,176,629,151,6,114,3109,62,18,4527,232,21,4
291,35,7.40401080627544e-05,452,7,0.0006734855289299839,1,0.256198347107438,0.0006734855289299839,0.08,23,105,582,63,27,89,795,29,1,1788,70,4,8
1209,71,6.808945637686546e-05,808,7,0.13165464325165663,2,0.9504132231404959,0.13165464325165663,0.34,30,249,222,37,6,954,241,26,5,2212,436,6,4
22,218,0.00016415076202959075,138,7,0.12625574313007493,2,0.9586776859504132,0.12625574313007493,0.26,1,2,434,81,68,1,67,51,1827,5285,2748,5,4
1200,66,9.994421736860081e-05,845,7,0.1264918851577925,2,0.9256198347107438,0.1264918851577925,0.38,32,221,244,50,6,551,2217,22,5,4562,1211,3,4
109,32,1.2134333132351766e-07,180,7,0.1197045793765784,9,0.7272727272727273,0.1197045793765784,0.3,4,248,737,2,22,1,2,2,2,1024,2,2,8
294,41,4.4560223351644214e-05,512,7,0.12006216458797082,1,0.7933884297520661,0.12006216458797082,0.24,19,124,618,51,84,18,2863,16,3,3904,95,13,4
26,44,0.0001155052405394058,100,7,0.1096052100888534,2,0.743801652892562,0.1096052100888534,0.32,1,11,105,3,695,347,103,4,12046,13327,11,1,4
423,76,1.275676526834512e-07,184,7,0.11098272329842822,10,0.6942148760330579,0.11098272329842822,0.28,4,56,157,2,23,1,2,8,129145,129403,2,3,8
1022,40,8.786813714406293e-05,449,7,0.10630008203572351,1,0.9008264462809917,0.10630008203572351,0.28,10,178,377,260,10,405,2491,55,13,4357,554,4,4
247,127,1.7968722389137937e-05,810,7,0.12275343378997187,1,0.7520661157024794,0.12275343378997187,0.26,13,128,610,300,18,108,464,51,77,1806,34,3,4
14,63,0.00024496293261608174,43,7,0.10542686000291134,2,0.7024793388429752,0.10542686000291134,0.26,3,2,226,10,10,171,1411,7,1,1843,1,1,4
197,62,5.414455776083498e-05,600,7,0.11028541876997602,1,0.768595041322314,0.11028541876997602,0.32,30,196,748,166,150,133,3252,69,29,4862,84,5,4
1068,38,9.709727427391945e-05,491,7,0.14407779875055976,1,0.9586776859504132,0.14407779875055976,0.24,7,218,476,215,17,259,1495,46,46,3199,417,3,4
892,41,3.4326586337998305e-05,502,7,0.12420271787028306,10,0.9421487603305785,0.12420271787028306,0.28,9,133,99,170,13,299,1219,31,31,2322,307,11,4
1,100,0.0003079791789368081,300,7,0.1450532374688241,2,0.4214876033057851,0.1450532374688241,0.18,1,250,750,1,1,1,1,1,1,1009,1,1,4
201,75,5.379757322127252e-05,457,7,0.12026355719168173,1,0.7851239669421488,0.12026355719168173,0.36,15,153,347,91,114,130,3984,173,29,5122,84,2,4
1219,59,1.4336478180890398e-05,875,7,0.12066564317822223,2,0.9421487603305785,0.12066564317822223,0.22,28,208,269,76,8,692,180,19,7,2347,858,2,8
126,32,1.0808243571215033e-07,643,7,0.12212158986167138,9,0.7355371900826446,0.12212158986167138,0.34,2,54,161,2,15,1,2,8,2,251,2,2,8
205,61,5.075354287897378e-05,674,7,0.12047849578614737,1,0.8099173553719008,0.12047849578614737,0.28,13,248,207,49,174,303,7490,19,11,8667,133,20,4
208,37,1.5309346215137748e-05,877,7,0.12392952743373854,1,0.8677685950413223,0.12392952743373854,0.22,40,95,620,73,21,532,565,96,11,2279,216,10,4
211,50,2.175508880296903e-05,470,7,0.06069994146001563,1,0.743801652892562,0.06069994146001563,0.24,27,189,317,137,30,390,1610,11,23,2790,11,45,4
18,192,0.00012504164029894833,40,7,0.06007782971683536,2,0.7355371900826446,0.06007782971683536,0.32,12,16,16,517,6631,411,7,117,4,10816,12,3073,8
390,53,7.38751240809784e-05,273,7,0.10021974415499989,9,0.7851239669421488,0.10021974415499989,0.24,11,188,750,144,76,177,9165,60,8,10658,46,33,4
481,90,4.331658619922374e-06,403,7,0.1100404673426235,9,0.8016528925619835,0.1100404673426235,0.36,4,85,721,31,8,30,15,1,2,1023,125,1,4
283,39,5.1454834169231464e-05,446,7,0.1253313390639099,1,0.7768595041322314,0.1253313390639099,0.22,18,250,731,65,41,86,785,41,2,2092,65,8,4
425,57,6.880576287793598e-05,392,7,0.1148033989545562,2,0.7603305785123967,0.1148033989545562,0.22,8,186,522,219,77,2,11301,110,3,12548,108,12,4
817,42,5.978128654869109e-05,480,7,0.1219776389945502,2,0.9008264462809917,0.1219776389945502,0.28,13,206,539,193,12,244,1347,47,38,2952,303,10,4
455,43,6.133030146624511e-05,387,7,0.13761592985280058,2,0.9008264462809917,0.13761592985280058,0.12,14,162,304,86,36,61,2183,69,9,3105,174,7,4
927,65,8.784132826724158e-05,663,7,0.13753353680705488,9,0.9421487603305785,0.13753353680705488,0.32,22,221,321,65,7,258,450,30,14,1928,536,4,4
937,56,7.696062789946056e-05,595,7,0.13324005862925783,9,0.9421487603305785,0.13324005862925783,0.24,25,180,300,61,5,171,438,42,11,1930,695,2,4
1171,56,8.70580315478555e-05,478,7,0.12764712459369118,2,0.8842975206611571,0.12764712459369118,0.22,21,198,377,143,7,242,2184,36,14,3574,346,6,4
947,62,9.949379408647471e-05,775,7,0.11999511733579112,9,0.9421487603305785,0.11999511733579112,0.32,26,227,380,57,8,373,2725,20,8,4388,560,4,4
276,77,9.636632808035241e-05,678,7,0.10461492280197972,1,0.5454545454545454,0.10461492280197972,0.24,30,147,329,103,47,49,2148,30,2,2941,30,26,4
956,64,6.202151833431082e-06,724,7,0.11355408005205002,9,0.9173553719008265,0.11355408005205002,0.18,34,227,388,47,11,603,295,25,6,2681,1042,3,4
464,32,2.918716937456647e-05,615,7,0.002962514322126372,2,0.21487603305785125,0.002962514322126372,0.14,13,48,158,2,7,1,1,11,67388,67633,2,2,8
469,72,9.089108592659689e-05,628,7,0.0,2,0.2396694214876033,0.0,0.28,17,50,186,2,11,1,2,8,2,283,2,2,8
1095,45,5.5587270381092984e-05,422,7,0.132440430688478,1,0.8842975206611571,0.132440430688478,0.28,14,153,521,130,25,208,1572,38,26,3014,313,14,4
826,40,9.672222420464882e-05,466,7,0.13331540200261313,2,0.9421487603305785,0.13331540200261313,0.34,16,218,475,359,9,304,8228,24,37,10097,424,3,4
471,89,1.1597731069201665e-07,364,7,0.11379460969518265,2,0.743801652892562,0.11379460969518265,0.42,2,241,252,20,4,1,1,1,2,675,148,3,4
449,37,8.666639562167691e-05,322,7,0.12683757537905171,2,0.9256198347107438,0.12683757537905171,0.22,12,139,455,121,103,121,5268,117,7,6636,279,14,4
860,51,6.50865918329717e-05,440,7,0.13041919836563604,2,0.7933884297520661,0.13041919836563604,0.2,19,98,203,215,24,144,591,15,26,1491,144,12,4
1253,56,7.74092749291017e-05,455,7,0.12192181060743036,2,0.9256198347107438,0.12192181060743036,0.3,18,248,406,70,7,372,3621,50,16,5472,660,4,4
852,51,5.197044738916898e-05,409,7,0.13063752195640804,2,0.9338842975206612,0.13063752195640804,0.36,15,111,407,134,18,170,1793,43,53,3094,336,14,4
280,53,4.688503474374566e-05,512,7,0.126978637277876,1,0.7520661157024794,0.126978637277876,0.44,18,215,607,63,42,95,965,16,2,2114,82,9,4
966,67,6.856771710026436e-05,790,7,0.14388685241538174,9,0.9256198347107438,0.14388685241538174,0.28,33,232,69,51,5,501,271,24,5,1640,446,3,4
